Iteration,Encryption Time,Decryption Time
0, 3931, 3934
1, 3931, 3931
2, 3931, 3934
3, 3931, 3934
4, 3931, 3934
5, 3930, 3934
6, 3931, 3931
7, 3931, 3934
8, 3931, 3933
9, 3928, 3934
10, 3931, 3934
11, 3931, 3931
12, 3931, 3934
13, 3931, 3934
14, 3931, 3934
15, 3928, 3934
16, 3930, 3934
17, 3931, 3931
18, 3931, 3934
19, 3931, 3934
20, 3931, 3934
21, 3928, 3934
22, 3931, 3934
23, 3931, 3931
24, 3930, 3934
25, 3931, 3934
26, 3931, 3934
27, 3928, 3934
28, 3931, 3934
29, 3930, 3931
30, 3931, 3934
31, 3931, 3934
32, 3931, 3934
33, 3928, 3934
34, 3931, 3934
35, 3930, 3934
36, 3931, 3934
37, 3931, 3934
38, 3931, 3934
39, 3931, 3933
40, 3931, 3934
41, 3930, 3934
42, 3931, 3934
43, 3931, 3935
44, 3931, 3934
45, 3930, 3934
46, 3930, 3934
47, 3930, 3934
48, 3931, 3934
49, 3931, 3934
50, 3931, 3934
51, 3931, 3934
52, 3931, 3934
53, 3931, 3934
54, 3931, 3934
55, 3931, 3934
56, 3931, 3934
57, 3930, 3934
58, 3931, 3934
59, 3930, 3934
60, 3931, 3934
61, 3931, 3935
62, 3931, 3934
63, 3931, 3934
64, 3931, 3934
65, 3931, 3934
66, 3931, 3934
67, 3930, 3934
68, 3930, 3934
69, 3931, 3934
70, 3930, 3934
71, 3931, 3934
72, 3931, 3934
73, 3931, 3934
74, 3930, 3934
75, 3930, 3934
76, 3931, 3934
77, 3931, 3933
78, 3931, 3934
79, 3931, 3933
80, 3931, 3934
81, 3931, 3934
82, 3930, 3934
83, 3930, 3934
84, 3930, 3934
85, 3931, 3934
86, 3931, 3934
87, 3930, 3933
88, 3931, 3933
89, 3931, 3934
90, 3931, 3934
91, 3931, 3933
92, 3931, 3934
93, 3931, 3934
94, 3931, 3934
95, 3931, 3934
96, 3931, 3932
97, 3931, 3933
98, 3931, 3935
99, 3931, 3934
100, 3927, 3934
101, 3930, 3933
102, 3930, 3933
103, 3930, 3934
104, 3931, 3934
105, 3930, 3934
106, 3931, 3933
107, 3931, 3934
108, 3928, 3934
109, 3931, 3934
110, 3931, 3934
111, 3931, 3934
112, 3930, 3934
113, 3931, 3934
114, 3931, 3934
115, 3930, 3933
116, 3928, 3934
117, 3931, 3934
118, 3930, 3933
119, 3931, 3934
120, 3931, 3934
121, 3931, 3934
122, 3931, 3934
123, 3930, 3934
124, 3928, 3934
125, 3931, 3935
126, 3931, 3934
127, 3931, 3932
128, 3931, 3934
129, 3931, 3934
130, 3931, 3934
131, 3931, 3934
132, 3928, 3934
133, 3930, 3934
134, 3930, 3934
135, 3931, 3932
136, 3931, 3934
137, 3931, 3934
138, 3931, 3934
139, 3931, 3934
140, 3931, 3934
141, 3930, 3934
142, 3930, 3933
143, 3931, 3932
144, 3930, 3933
145, 3931, 3935
146, 3931, 3935
147, 3930, 3934
148, 3931, 3934
149, 3931, 3934
150, 3931, 3934
151, 3931, 3931
152, 3930, 3934
153, 3931, 3934
154, 3931, 3933
155, 3930, 3934
156, 3931, 3934
157, 3931, 3934
158, 3930, 3934
159, 3931, 3931
160, 3931, 3934
161, 3931, 3934
162, 3931, 3934
163, 3930, 3934
164, 3931, 3934
165, 3931, 3934
166, 3931, 3933
167, 3930, 3934
168, 3930, 3935
169, 3931, 3934
170, 3931, 3934
171, 3931, 3934
172, 3930, 3934
173, 3930, 3934
174, 3931, 3934
175, 3931, 3934
176, 3930, 3934
177, 3930, 3934
178, 3931, 3934
179, 3930, 3934
180, 3931, 3934
181, 3929, 3934
182, 3931, 3934
183, 3931, 3934
184, 3931, 3934
185, 3931, 3934
186, 3931, 3934
187, 3931, 3934
188, 3931, 3934
189, 3928, 3934
190, 3931, 3933
191, 3931, 3934
192, 3930, 3934
193, 3931, 3934
194, 3931, 3934
195, 3930, 3933
196, 3930, 3934
197, 3928, 3934
198, 3931, 3934
199, 3931, 3934
200, 3930, 3931
201, 3930, 3934
202, 3931, 3934
203, 3931, 3934
204, 3930, 3934
205, 3928, 3934
206, 3931, 3934
207, 3931, 3935
208, 3931, 3931
209, 3930, 3934
210, 3931, 3934
211, 3931, 3934
212, 3931, 3934
213, 3928, 3934
214, 3931, 3933
215, 3931, 3934
216, 3930, 3931
217, 3930, 3933
218, 3931, 3934
219, 3931, 3934
220, 3931, 3934
221, 3931, 3933
222, 3931, 3934
223, 3930, 3933
224, 3931, 3931
225, 3931, 3934
226, 3931, 3934
227, 3931, 3934
228, 3930, 3933
229, 3931, 3933
230, 3930, 3934
231, 3930, 3934
232, 3931, 3931
233, 3931, 3934
234, 3931, 3934
235, 3930, 3934
236, 3931, 3934
237, 3931, 3934
238, 3931, 3934
239, 3931, 3934
240, 3931, 3934
241, 3931, 3934
242, 3931, 3934
243, 3931, 3934
244, 3930, 3934
245, 3931, 3934
246, 3931, 3935
247, 3931, 3934
248, 3931, 3935
249, 3931, 3934
250, 3930, 3934
251, 3930, 3934
252, 3931, 3934
253, 3931, 3935
254, 3929, 3934
255, 3931, 3934
256, 3930, 3934
257, 3931, 3934
258, 3930, 3934
259, 3931, 3934
260, 3931, 3934
261, 3931, 3934
262, 3928, 3934
263, 3931, 3934
264, 3930, 3934
265, 3932, 3934
266, 3931, 3934
267, 3931, 3934
268, 3931, 3934
269, 3931, 3935
270, 3928, 3934
271, 3931, 3933
272, 3931, 3934
273, 3931, 3931
274, 3931, 3934
275, 3931, 3934
276, 3931, 3933
277, 3931, 3934
278, 3928, 3934
279, 3931, 3934
280, 3931, 3934
281, 3931, 3931
282, 3931, 3934
283, 3931, 3934
284, 3931, 3933
285, 3931, 3934
286, 3928, 3934
287, 3931, 3934
288, 3931, 3934
289, 3931, 3932
290, 3931, 3935
291, 3931, 3934
292, 3930, 3933
293, 3931, 3933
294, 3931, 3934
295, 3931, 3934
296, 3930, 3934
297, 3930, 3930
298, 3930, 3934
299, 3931, 3934
300, 3931, 3934
301, 3931, 3934
302, 3930, 3933
303, 3931, 3933
304, 3931, 3934
305, 3930, 3931
306, 3931, 3934
307, 3931, 3934
308, 3931, 3934
309, 3931, 3934
310, 3930, 3934
311, 3931, 3934
312, 3931, 3935
313, 3930, 3934
314, 3930, 3934
315, 3930, 3934
316, 3931, 3934
317, 3931, 3934
318, 3930, 3933
319, 3930, 3934
320, 3931, 3934
321, 3931, 3934
322, 3930, 3934
323, 3931, 3934
324, 3931, 3934
325, 3931, 3933
326, 3931, 3934
327, 3928, 3934
328, 3931, 3934
329, 3931, 3934
330, 3931, 3934
331, 3931, 3934
332, 3931, 3934
333, 3931, 3934
334, 3931, 3934
335, 3928, 3934
336, 3931, 3933
337, 3931, 3934
338, 3931, 3934
339, 3931, 3934
340, 3931, 3934
341, 3931, 3933
342, 3931, 3934
343, 3928, 3934
344, 3930, 3934
345, 3931, 3934
346, 3931, 3932
347, 3930, 3933
348, 3931, 3934
349, 3931, 3934
350, 3931, 3934
351, 3928, 3934
352, 3931, 3934
353, 3930, 3933
354, 3930, 3931
355, 3931, 3934
356, 3931, 3934
357, 3931, 3934
358, 3931, 3934
359, 3928, 3934
360, 3931, 3934
361, 3930, 3934
362, 3931, 3932
363, 3931, 3935
364, 3931, 3934
365, 3931, 3934
366, 3930, 3934
367, 3931, 3934
368, 3931, 3934
369, 3931, 3935
370, 3930, 3931
371, 3931, 3934
372, 3930, 3933
373, 3931, 3934
374, 3931, 3935
375, 3931, 3934
376, 3931, 3934
377, 3930, 3934
378, 3931, 3931
379, 3931, 3935
380, 3930, 3934
381, 3931, 3934
382, 3930, 3934
383, 3931, 3934
384, 3931, 3933
385, 3931, 3934
386, 3930, 3934
387, 3931, 3934
388, 3931, 3933
389, 3931, 3934
390, 3931, 3934
391, 3931, 3933
392, 3931, 3934
393, 3930, 3933
394, 3931, 3934
395, 3931, 3934
396, 3931, 3935
397, 3930, 3934
398, 3931, 3934
399, 3930, 3934
400, 3928, 3934
401, 3930, 3933
402, 3931, 3934
403, 3931, 3934
404, 3930, 3935
405, 3931, 3934
406, 3931, 3934
407, 3931, 3934
408, 3929, 3934
409, 3930, 3934
410, 3931, 3934
411, 3931, 3934
412, 3930, 3933
413, 3931, 3934
414, 3931, 3934
415, 3931, 3934
416, 3928, 3934
417, 3931, 3934
418, 3931, 3934
419, 3931, 3935
420, 3931, 3934
421, 3931, 3934
422, 3931, 3934
423, 3931, 3934
424, 3928, 3934
425, 3931, 3934
426, 3930, 3933
427, 3931, 3931
428, 3931, 3934
429, 3931, 3934
430, 3931, 3933
431, 3930, 3933
432, 3928, 3934
433, 3931, 3934
434, 3930, 3933
435, 3931, 3931
436, 3930, 3934
437, 3930, 3933
438, 3930, 3934
439, 3931, 3934
440, 3930, 3934
441, 3931, 3934
442, 3931, 3934
443, 3931, 3932
444, 3931, 3935
445, 3931, 3934
446, 3931, 3934
447, 3931, 3934
448, 3931, 3934
449, 3931, 3934
450, 3931, 3934
451, 3931, 3931
452, 3931, 3934
453, 3931, 3934
454, 3931, 3934
455, 3931, 3934
456, 3931, 3934
457, 3931, 3934
458, 3931, 3934
459, 3931, 3934
460, 3931, 3934
461, 3931, 3934
462, 3931, 3934
463, 3930, 3934
464, 3930, 3933
465, 3931, 3934
466, 3931, 3934
467, 3931, 3934
468, 3930, 3933
469, 3931, 3934
470, 3931, 3934
471, 3931, 3933
472, 3931, 3934
473, 3928, 3934
474, 3931, 3934
475, 3931, 3934
476, 3931, 3934
477, 3931, 3935
478, 3930, 3934
479, 3932, 3934
480, 3930, 3933
481, 3928, 3934
482, 3931, 3934
483, 3931, 3934
484, 3931, 3933
485, 3930, 3934
486, 3931, 3934
487, 3931, 3934
488, 3931, 3933
489, 3927, 3934
490, 3930, 3934
491, 3930, 3934
492, 3931, 3934
493, 3931, 3934
494, 3931, 3934
495, 3931, 3934
496, 3930, 3934
497, 3928, 3934
498, 3931, 3934
499, 3930, 3934
500, 3930, 3931
501, 3931, 3934
502, 3931, 3934
503, 3930, 3934
504, 3931, 3934
505, 3928, 3934
506, 3931, 3934
507, 3931, 3934
508, 3931, 3931
509, 3931, 3933
510, 3930, 3933
511, 3931, 3934
512, 3931, 3934
513, 3931, 3934
514, 3931, 3934
515, 3931, 3934
516, 3931, 3931
517, 3931, 3934
518, 3931, 3934
519, 3931, 3934
520, 3931, 3934
521, 3930, 3934
522, 3931, 3934
523, 3931, 3934
524, 3931, 3931
525, 3931, 3933
526, 3931, 3934
527, 3931, 3934
528, 3930, 3934
529, 3931, 3934
530, 3930, 3934
531, 3930, 3934
532, 3930, 3931
533, 3931, 3934
534, 3931, 3934
535, 3931, 3934
536, 3931, 3934
537, 3930, 3934
538, 3931, 3934
539, 3931, 3934
540, 3930, 3934
541, 3931, 3934
542, 3931, 3934
543, 3930, 3934
544, 3931, 3934
545, 3930, 3934
546, 3928, 3934
547, 3931, 3934
548, 3931, 3934
549, 3931, 3935
550, 3931, 3934
551, 3930, 3933
552, 3931, 3934
553, 3931, 3934
554, 3928, 3934
555, 3931, 3934
556, 3931, 3934
557, 3931, 3934
558, 3931, 3933
559, 3931, 3934
560, 3930, 3933
561, 3930, 3934
562, 3928, 3934
563, 3931, 3934
564, 3930, 3934
565, 3931, 3934
566, 3930, 3934
567, 3931, 3934
568, 3931, 3933
569, 3931, 3934
570, 3928, 3934
571, 3931, 3934
572, 3931, 3934
573, 3930, 3931
574, 3931, 3935
575, 3931, 3934
576, 3931, 3933
577, 3931, 3934
578, 3928, 3934
579, 3931, 3934
580, 3931, 3934
581, 3931, 3931
582, 3931, 3934
583, 3931, 3934
584, 3931, 3934
585, 3931, 3934
586, 3929, 3935
587, 3931, 3934
588, 3931, 3934
589, 3930, 3931
590, 3931, 3934
591, 3930, 3933
592, 3931, 3934
593, 3931, 3934
594, 3931, 3934
595, 3930, 3934
596, 3930, 3934
597, 3931, 3931
598, 3931, 3934
599, 3931, 3934
600, 3930, 3934
601, 3931, 3934
602, 3931, 3934
603, 3931, 3934
604, 3930, 3933
605, 3931, 3931
606, 3930, 3934
607, 3931, 3934
608, 3931, 3934
609, 3930, 3933
610, 3930, 3934
611, 3931, 3934
612, 3931, 3934
613, 3930, 3934
614, 3931, 3934
615, 3931, 3934
616, 3930, 3934
617, 3931, 3934
618, 3931, 3934
619, 3931, 3934
620, 3931, 3934
621, 3931, 3934
622, 3931, 3934
623, 3931, 3934
624, 3931, 3934
625, 3931, 3934
626, 3931, 3934
627, 3928, 3934
628, 3931, 3934
629, 3931, 3934
630, 3931, 3935
631, 3931, 3934
632, 3931, 3934
633, 3931, 3934
634, 3931, 3934
635, 3928, 3934
636, 3931, 3934
637, 3931, 3934
638, 3931, 3934
639, 3931, 3934
640, 3931, 3934
641, 3931, 3934
642, 3930, 3933
643, 3928, 3934
644, 3931, 3934
645, 3931, 3934
646, 3930, 3931
647, 3931, 3934
648, 3931, 3933
649, 3931, 3934
650, 3931, 3934
651, 3928, 3934
652, 3931, 3935
653, 3930, 3933
654, 3931, 3931
655, 3931, 3934
656, 3931, 3934
657, 3930, 3934
658, 3931, 3934
659, 3928, 3934
660, 3931, 3934
661, 3931, 3934
662, 3931, 3931
663, 3930, 3934
664, 3931, 3934
665, 3931, 3933
666, 3930, 3933
667, 3930, 3934
668, 3931, 3934
669, 3931, 3934
670, 3931, 3931
671, 3931, 3935
672, 3931, 3934
673, 3931, 3934
674, 3931, 3933
675, 3930, 3934
