Iteration,Encryption Time,Decryption Time
0, 337, 385
1, 336, 386
2, 336, 386
3, 334, 385
4, 333, 386
5, 334, 385
6, 334, 386
7, 334, 388
8, 334, 388
9, 333, 389
10, 334, 388
11, 334, 388
12, 336, 386
13, 337, 385
14, 337, 385
15, 336, 386
16, 334, 385
17, 334, 385
18, 334, 388
19, 334, 388
20, 334, 388
21, 333, 389
22, 337, 385
23, 336, 386
24, 336, 386
25, 333, 386
26, 334, 385
27, 334, 385
28, 333, 389
29, 334, 388
30, 334, 388
31, 337, 385
32, 336, 385
33, 336, 386
34, 337, 385
35, 333, 386
36, 333, 386
37, 334, 388
38, 334, 388
39, 333, 388
40, 334, 388
41, 337, 385
42, 336, 386
43, 337, 385
44, 333, 386
45, 334, 385
46, 334, 385
47, 334, 388
48, 334, 388
49, 333, 389
50, 337, 385
51, 336, 386
52, 336, 386
53, 337, 385
54, 333, 386
55, 333, 386
56, 334, 388
57, 334, 388
58, 334, 388
59, 334, 388
60, 337, 385
61, 336, 386
62, 336, 386
63, 334, 385
64, 334, 385
65, 334, 385
66, 333, 388
67, 333, 388
68, 334, 388
69, 336, 385
70, 336, 385
71, 336, 386
72, 337, 385
73, 333, 386
74, 334, 386
75, 334, 388
76, 333, 388
77, 333, 388
78, 334, 388
79, 336, 386
80, 336, 385
81, 336, 386
82, 333, 386
83, 333, 386
84, 334, 385
85, 333, 389
86, 334, 388
87, 334, 388
88, 337, 385
89, 336, 386
90, 336, 386
91, 337, 385
92, 334, 385
93, 334, 385
94, 333, 388
95, 333, 388
96, 334, 388
97, 333, 389
98, 336, 385
99, 336, 386
100, 337, 385
101, 334, 386
102, 333, 386
103, 334, 388
104, 334, 388
105, 337, 385
106, 337, 385
107, 337, 385
108, 334, 386
109, 334, 386
110, 334, 388
111, 334, 388
112, 336, 386
113, 336, 386
114, 336, 386
115, 334, 386
116, 334, 388
117, 334, 388
118, 334, 388
119, 336, 385
120, 336, 386
121, 333, 386
122, 334, 386
123, 333, 389
124, 334, 388
125, 334, 388
126, 336, 385
127, 336, 386
128, 334, 385
129, 334, 385
130, 333, 389
131, 334, 388
132, 334, 388
133, 336, 386
134, 337, 385
135, 334, 386
136, 334, 386
137, 333, 389
138, 334, 388
139, 334, 388
140, 336, 385
141, 336, 386
142, 334, 385
143, 334, 385
144, 333, 389
145, 333, 389
146, 337, 385
147, 336, 385
148, 336, 385
149, 334, 385
150, 334, 385
151, 334, 388
152, 333, 389
153, 337, 385
154, 337, 385
155, 334, 386
156, 334, 386
157, 333, 388
158, 333, 388
159, 334, 388
160, 336, 386
161, 336, 386
162, 334, 385
163, 334, 385
164, 333, 389
165, 334, 388
166, 334, 388
167, 336, 386
168, 337, 385
169, 334, 385
170, 334, 385
171, 334, 388
172, 333, 388
173, 334, 388
174, 337, 385
175, 337, 385
176, 333, 386
177, 334, 385
178, 334, 388
179, 334, 388
180, 336, 386
181, 337, 385
182, 336, 386
183, 333, 386
184, 334, 386
185, 333, 389
186, 333, 389
187, 336, 386
188, 337, 385
189, 336, 385
190, 334, 386
191, 334, 388
192, 334, 388
193, 334, 388
194, 336, 385
195, 337, 385
196, 334, 386
197, 334, 385
198, 334, 388
199, 334, 388
200, 334, 388
201, 336, 385
202, 336, 386
203, 334, 385
204, 334, 385
205, 334, 388
206, 334, 388
207, 334, 388
208, 336, 385
209, 336, 385
210, 334, 385
211, 334, 386
212, 333, 389
213, 333, 389
214, 337, 385
215, 337, 385
216, 336, 386
217, 334, 385
218, 334, 385
219, 333, 389
220, 334, 388
221, 337, 385
222, 336, 385
223, 336, 386
224, 333, 386
225, 334, 388
226, 334, 388
227, 334, 388
228, 337, 385
229, 337, 385
230, 334, 385
231, 334, 385
232, 333, 389
233, 334, 388
234, 334, 388
235, 337, 385
236, 337, 385
237, 333, 386
238, 334, 385
239, 333, 389
240, 333, 388
241, 334, 388
242, 337, 385
243, 336, 386
244, 333, 386
245, 333, 386
246, 334, 388
247, 334, 388
248, 334, 385
249, 336, 386
250, 336, 386
251, 333, 386
252, 333, 386
253, 333, 389
254, 334, 388
255, 336, 386
256, 336, 386
257, 337, 385
258, 334, 385
259, 334, 388
260, 334, 388
261, 334, 388
262, 337, 385
263, 337, 385
264, 334, 385
265, 333, 386
266, 334, 388
267, 334, 388
268, 334, 388
269, 336, 386
270, 336, 385
271, 334, 385
272, 334, 385
273, 333, 388
274, 333, 389
275, 333, 389
276, 336, 386
277, 337, 385
278, 333, 386
279, 334, 385
280, 333, 389
281, 334, 388
282, 333, 388
283, 337, 385
284, 336, 385
285, 334, 386
286, 334, 385
287, 334, 388
288, 334, 388
289, 336, 386
290, 336, 385
291, 337, 385
292, 334, 385
293, 333, 386
294, 333, 389
295, 334, 388
296, 336, 385
297, 336, 386
298, 334, 385
299, 334, 385
300, 334, 388
301, 333, 389
302, 334, 388
303, 336, 385
304, 337, 385
305, 334, 385
306, 333, 386
307, 334, 388
308, 334, 388
309, 334, 388
310, 337, 385
311, 337, 385
312, 333, 386
313, 334, 385
314, 334, 388
315, 333, 388
316, 334, 388
317, 336, 385
318, 336, 386
319, 333, 386
320, 333, 386
321, 333, 388
322, 334, 388
323, 336, 386
324, 336, 386
325, 336, 386
326, 334, 385
327, 334, 386
328, 334, 388
329, 334, 388
330, 337, 385
331, 336, 386
332, 337, 385
333, 334, 385
334, 334, 388
335, 334, 388
336, 334, 388
337, 336, 385
338, 337, 385
339, 333, 386
340, 334, 385
341, 334, 388
342, 334, 388
343, 334, 388
344, 336, 386
345, 336, 386
346, 334, 385
347, 334, 385
348, 334, 388
349, 333, 389
350, 333, 389
351, 337, 385
352, 336, 386
353, 334, 385
354, 334, 385
355, 334, 388
356, 334, 388
357, 336, 386
358, 336, 386
359, 337, 385
360, 333, 386
361, 334, 385
362, 334, 388
363, 334, 388
364, 337, 385
365, 336, 386
366, 336, 385
367, 334, 385
368, 334, 388
369, 334, 388
370, 333, 388
371, 336, 386
372, 336, 385
373, 334, 385
374, 334, 385
375, 334, 388
376, 334, 388
377, 334, 388
378, 336, 385
379, 337, 385
380, 334, 385
381, 333, 386
382, 334, 388
383, 333, 388
384, 333, 389
385, 336, 385
386, 336, 385
387, 333, 386
388, 334, 385
389, 334, 388
390, 334, 388
391, 334, 385
392, 337, 385
393, 336, 386
394, 334, 386
395, 333, 386
396, 334, 388
397, 333, 388
398, 336, 386
399, 337, 386
400, 337, 385
401, 334, 385
402, 334, 388
403, 334, 388
404, 334, 388
405, 337, 385
406, 336, 386
407, 334, 385
408, 334, 386
409, 333, 389
410, 334, 388
411, 334, 388
412, 336, 386
413, 336, 386
414, 334, 385
415, 333, 386
416, 333, 389
417, 334, 388
418, 334, 388
419, 337, 386
420, 337, 385
421, 334, 386
422, 333, 386
423, 334, 388
424, 334, 388
425, 333, 388
426, 336, 386
427, 337, 385
428, 334, 386
429, 334, 385
430, 334, 388
431, 334, 388
432, 337, 385
433, 336, 385
434, 336, 386
435, 333, 386
436, 334, 385
437, 334, 388
438, 334, 388
439, 336, 386
440, 337, 385
441, 334, 386
442, 334, 385
443, 334, 388
444, 334, 388
445, 334, 388
446, 337, 385
447, 336, 386
448, 334, 385
449, 334, 385
450, 334, 388
451, 334, 388
452, 334, 388
453, 337, 385
454, 337, 385
455, 334, 385
456, 333, 386
457, 334, 388
458, 334, 388
459, 333, 389
460, 336, 385
461, 337, 385
462, 334, 385
463, 333, 386
464, 334, 388
465, 334, 388
466, 337, 386
467, 337, 386
468, 337, 385
469, 334, 385
470, 333, 386
471, 334, 388
472, 334, 388
473, 337, 385
474, 336, 386
475, 336, 386
476, 333, 386
477, 333, 389
478, 334, 388
479, 334, 388
480, 336, 386
481, 336, 386
482, 334, 386
483, 334, 386
484, 334, 388
485, 334, 388
486, 334, 388
487, 336, 386
488, 336, 386
489, 333, 386
490, 334, 386
491, 333, 389
492, 334, 388
493, 333, 389
494, 336, 386
495, 336, 386
496, 334, 385
497, 334, 385
498, 334, 388
499, 334, 388
500, 336, 386
501, 337, 386
502, 337, 385
503, 334, 385
504, 334, 385
505, 333, 389
506, 334, 388
507, 336, 386
508, 337, 385
509, 336, 386
510, 334, 385
511, 334, 388
512, 333, 389
513, 334, 388
514, 336, 386
515, 336, 385
516, 334, 385
517, 333, 386
518, 334, 388
519, 333, 388
520, 334, 388
521, 336, 386
522, 336, 386
523, 334, 386
524, 334, 385
525, 334, 388
526, 333, 388
527, 334, 388
528, 336, 386
529, 337, 385
530, 333, 386
531, 333, 386
532, 333, 388
533, 334, 388
534, 334, 388
535, 337, 385
536, 337, 385
537, 333, 386
538, 333, 386
539, 333, 388
540, 334, 388
541, 337, 385
542, 336, 386
543, 337, 385
544, 333, 386
545, 334, 386
546, 334, 388
547, 334, 388
548, 337, 385
549, 337, 385
550, 333, 386
551, 334, 385
552, 333, 388
553, 334, 388
554, 333, 389
555, 336, 385
