Iteration,Encryption Time,Decryption Time
0, 488, 543
1, 490, 541
2, 488, 544
3, 491, 541
4, 488, 544
5, 491, 541
6, 488, 544
7, 490, 542
8, 488, 544
9, 491, 541
10, 488, 544
11, 491, 541
12, 488, 544
13, 490, 541
14, 488, 543
15, 491, 541
16, 488, 544
17, 490, 541
18, 488, 544
19, 491, 541
20, 488, 544
21, 491, 541
22, 488, 544
23, 491, 541
24, 488, 543
25, 491, 544
26, 491, 541
27, 487, 543
28, 491, 541
29, 488, 543
30, 490, 541
31, 488, 544
32, 491, 541
33, 488, 544
34, 491, 541
35, 488, 544
36, 491, 541
37, 488, 544
38, 490, 541
39, 488, 543
40, 491, 541
41, 488, 544
42, 490, 542
43, 488, 543
44, 491, 541
45, 488, 544
46, 490, 541
47, 488, 544
48, 491, 544
49, 491, 541
50, 488, 544
51, 491, 541
52, 488, 544
53, 490, 541
54, 488, 544
55, 491, 541
56, 488, 544
57, 490, 541
58, 488, 544
59, 491, 541
60, 488, 544
61, 490, 542
62, 488, 544
63, 491, 541
64, 488, 544
65, 490, 542
66, 488, 544
67, 491, 541
68, 488, 544
69, 491, 541
70, 488, 544
71, 491, 544
72, 491, 541
73, 488, 544
74, 490, 541
75, 488, 544
76, 491, 541
77, 488, 544
78, 490, 541
79, 488, 544
80, 490, 541
81, 488, 544
82, 491, 541
83, 488, 544
84, 490, 541
85, 488, 543
86, 491, 541
87, 488, 544
88, 491, 541
89, 488, 544
90, 491, 541
91, 488, 544
92, 491, 541
93, 488, 544
94, 490, 544
95, 490, 541
96, 488, 544
97, 491, 541
98, 488, 544
99, 491, 541
100, 488, 544
101, 490, 541
102, 488, 543
103, 491, 541
104, 488, 544
105, 491, 541
106, 488, 544
107, 488, 544
108, 490, 541
109, 488, 544
110, 490, 541
111, 488, 544
112, 491, 541
113, 488, 544
114, 488, 544
115, 490, 541
116, 488, 544
117, 490, 541
118, 488, 544
119, 491, 541
120, 488, 544
121, 491, 541
122, 491, 541
123, 488, 544
124, 491, 541
125, 488, 544
126, 491, 541
127, 488, 544
128, 490, 542
129, 488, 543
130, 488, 544
131, 490, 541
132, 488, 543
133, 491, 541
134, 488, 544
135, 490, 541
136, 488, 544
137, 491, 544
138, 491, 541
139, 488, 544
140, 491, 541
141, 488, 544
142, 490, 542
143, 488, 543
144, 491, 541
145, 488, 543
146, 488, 544
147, 490, 542
148, 488, 544
149, 491, 541
150, 488, 544
151, 490, 542
152, 488, 544
153, 491, 543
154, 491, 541
155, 488, 544
156, 490, 541
157, 488, 544
158, 491, 541
159, 488, 544
160, 491, 541
161, 488, 543
162, 487, 543
163, 490, 542
164, 488, 544
165, 491, 541
166, 488, 543
167, 491, 541
168, 488, 544
169, 488, 544
170, 490, 542
171, 488, 544
172, 491, 541
173, 488, 544
174, 490, 542
175, 488, 543
176, 490, 541
177, 490, 541
178, 488, 544
179, 491, 541
180, 488, 544
181, 490, 541
182, 488, 544
183, 491, 541
184, 488, 544
185, 488, 544
186, 490, 541
187, 488, 544
188, 491, 541
189, 488, 544
190, 491, 541
191, 488, 543
192, 491, 544
193, 491, 541
194, 488, 544
195, 490, 541
196, 488, 543
197, 491, 541
198, 488, 544
199, 491, 541
200, 488, 543
201, 487, 543
202, 490, 541
203, 488, 543
204, 490, 542
205, 488, 544
206, 490, 542
207, 488, 544
208, 491, 544
209, 491, 541
210, 488, 544
211, 491, 541
212, 488, 544
213, 491, 541
214, 488, 543
215, 491, 541
216, 488, 544
217, 488, 543
218, 491, 541
219, 488, 544
220, 491, 541
221, 488, 544
222, 490, 542
223, 488, 543
224, 488, 544
225, 491, 541
226, 488, 544
227, 490, 542
228, 488, 544
229, 491, 541
230, 488, 543
231, 491, 541
232, 488, 541
233, 488, 544
234, 490, 541
235, 488, 544
236, 490, 542
237, 488, 544
238, 491, 541
239, 488, 544
240, 488, 544
241, 490, 541
242, 488, 544
243, 490, 541
244, 488, 544
245, 490, 541
246, 488, 544
247, 490, 542
248, 491, 541
249, 488, 544
250, 491, 541
251, 488, 543
252, 490, 541
253, 488, 544
254, 491, 541
255, 488, 544
256, 488, 544
257, 491, 541
258, 487, 543
259, 490, 541
260, 488, 544
261, 491, 541
262, 488, 543
263, 490, 544
264, 491, 541
265, 488, 544
266, 491, 541
267, 488, 543
268, 491, 541
269, 488, 544
270, 490, 541
271, 488, 544
272, 488, 544
273, 491, 541
274, 488, 544
275, 490, 541
276, 488, 543
277, 491, 541
278, 488, 543
279, 491, 544
280, 490, 542
281, 488, 544
282, 491, 541
283, 488, 544
284, 490, 541
285, 488, 544
286, 490, 541
287, 488, 543
288, 488, 544
289, 491, 541
290, 488, 543
291, 490, 542
292, 488, 544
293, 490, 541
294, 488, 544
295, 488, 543
296, 490, 541
297, 488, 544
298, 490, 542
299, 488, 543
300, 490, 541
301, 488, 544
302, 491, 541
303, 490, 541
304, 488, 544
305, 490, 541
306, 488, 544
307, 490, 541
308, 488, 544
309, 491, 541
310, 488, 544
311, 488, 544
312, 490, 541
313, 488, 543
314, 490, 542
315, 488, 543
316, 491, 541
317, 488, 544
318, 491, 543
319, 490, 541
320, 488, 544
321, 490, 542
322, 488, 544
323, 490, 542
324, 488, 543
325, 491, 541
326, 488, 544
327, 488, 544
328, 491, 541
329, 488, 544
330, 490, 542
331, 488, 544
332, 491, 541
333, 488, 544
334, 491, 544
335, 491, 541
336, 488, 544
337, 491, 541
338, 488, 544
339, 491, 541
340, 488, 544
341, 491, 541
342, 488, 544
343, 488, 544
344, 491, 541
345, 488, 543
346, 491, 541
347, 488, 543
348, 490, 541
349, 488, 544
350, 488, 544
351, 490, 542
352, 488, 543
353, 491, 541
354, 488, 544
355, 491, 541
356, 488, 544
357, 491, 541
358, 491, 541
359, 488, 544
360, 490, 541
361, 488, 544
362, 490, 541
363, 488, 544
364, 491, 541
365, 488, 544
366, 488, 544
367, 491, 541
368, 488, 544
369, 490, 541
370, 488, 544
371, 490, 541
372, 488, 544
373, 491, 544
374, 491, 541
375, 488, 543
376, 491, 541
377, 488, 543
378, 490, 541
379, 488, 544
380, 490, 541
381, 488, 544
382, 488, 544
383, 491, 541
384, 488, 543
385, 491, 541
386, 488, 543
387, 491, 541
388, 488, 544
389, 490, 544
390, 491, 541
391, 488, 543
392, 491, 541
393, 488, 543
394, 491, 541
395, 488, 544
396, 491, 541
397, 488, 544
398, 488, 544
399, 490, 541
400, 488, 544
401, 490, 542
402, 488, 544
403, 491, 541
404, 488, 544
405, 488, 544
406, 491, 541
407, 488, 544
408, 491, 541
409, 488, 544
410, 491, 541
411, 488, 544
412, 490, 542
413, 488, 541
414, 488, 544
415, 491, 541
416, 488, 544
417, 490, 542
418, 488, 544
419, 491, 541
420, 488, 544
421, 488, 544
422, 491, 541
423, 488, 544
424, 491, 541
425, 488, 544
426, 491, 541
427, 488, 544
428, 491, 541
429, 491, 541
430, 488, 544
431, 491, 541
432, 488, 544
433, 490, 542
434, 488, 543
435, 490, 542
436, 488, 543
437, 488, 544
438, 490, 541
439, 488, 544
440, 491, 541
441, 488, 544
442, 491, 541
443, 488, 544
444, 491, 543
445, 491, 541
446, 488, 544
447, 491, 541
448, 488, 544
449, 491, 541
450, 488, 544
451, 491, 541
452, 488, 544
453, 488, 544
454, 490, 541
455, 488, 543
456, 491, 541
457, 488, 543
458, 491, 541
459, 488, 544
460, 491, 544
461, 491, 541
462, 488, 544
463, 490, 542
464, 488, 544
465, 490, 542
466, 488, 544
467, 490, 542
468, 488, 544
469, 488, 544
470, 491, 541
471, 488, 544
472, 491, 541
473, 488, 544
474, 491, 541
475, 488, 544
476, 488, 544
477, 491, 541
478, 487, 543
479, 490, 542
480, 488, 544
481, 491, 541
482, 488, 544
483, 491, 541
484, 491, 541
485, 488, 544
486, 491, 541
487, 488, 544
488, 491, 541
489, 488, 544
490, 491, 541
491, 488, 544
492, 488, 544
493, 491, 541
494, 488, 544
495, 491, 541
496, 488, 544
497, 490, 542
498, 488, 544
499, 491, 544
500, 491, 541
501, 488, 544
502, 491, 541
503, 488, 544
504, 490, 541
505, 489, 543
506, 491, 541
507, 488, 544
508, 488, 543
509, 490, 541
510, 488, 544
511, 490, 542
512, 488, 544
513, 491, 541
514, 488, 544
515, 490, 544
516, 491, 541
517, 488, 543
518, 491, 541
519, 488, 544
520, 491, 541
521, 488, 544
522, 491, 541
523, 488, 543
524, 488, 544
525, 491, 541
526, 488, 544
527, 490, 542
528, 488, 544
529, 491, 541
530, 488, 543
531, 488, 544
532, 490, 541
533, 488, 544
534, 491, 541
535, 488, 544
536, 490, 541
537, 488, 544
538, 491, 541
539, 491, 541
540, 488, 543
541, 491, 541
542, 488, 544
543, 491, 541
544, 488, 544
545, 490, 542
546, 488, 543
547, 488, 543
548, 490, 541
549, 488, 544
550, 491, 541
551, 488, 544
552, 490, 541
553, 488, 544
554, 491, 544
555, 491, 541
556, 488, 544
557, 491, 541
558, 488, 544
559, 490, 541
560, 488, 544
561, 491, 541
562, 488, 544
563, 488, 543
564, 491, 541
565, 488, 544
566, 490, 541
567, 488, 544
568, 491, 541
569, 488, 544
570, 491, 544
571, 490, 542
572, 488, 544
573, 491, 541
574, 488, 544
575, 491, 541
576, 488, 544
577, 491, 541
578, 488, 544
579, 488, 544
580, 491, 541
581, 488, 543
582, 490, 541
583, 488, 543
584, 490, 542
585, 488, 544
586, 491, 544
587, 490, 541
588, 488, 544
589, 490, 541
590, 488, 544
591, 491, 541
592, 488, 544
593, 491, 541
594, 488, 541
595, 488, 544
596, 491, 541
597, 488, 544
598, 491, 541
599, 488, 544
600, 490, 541
601, 488, 544
602, 488, 544
603, 491, 541
604, 488, 543
605, 491, 541
606, 488, 543
607, 491, 541
608, 488, 544
609, 490, 542
610, 490, 541
611, 488, 544
612, 491, 541
613, 488, 544
614, 491, 541
615, 488, 544
616, 491, 541
617, 488, 544
618, 488, 544
619, 490, 541
620, 488, 544
621, 491, 541
622, 488, 544
623, 491, 541
624, 488, 543
625, 491, 544
626, 491, 541
627, 488, 543
628, 490, 541
629, 488, 544
630, 490, 542
631, 488, 543
632, 491, 541
633, 488, 543
634, 487, 543
635, 491, 541
636, 488, 544
637, 491, 541
638, 488, 544
639, 491, 541
640, 488, 544
641, 490, 543
642, 491, 541
643, 488, 544
644, 491, 541
645, 488, 544
646, 491, 541
647, 488, 544
648, 490, 542
649, 488, 544
650, 488, 544
651, 491, 541
652, 488, 544
653, 491, 541
654, 488, 543
655, 491, 541
656, 488, 544
657, 488, 544
658, 490, 541
659, 487, 543
660, 491, 541
661, 488, 544
662, 490, 541
663, 488, 544
664, 490, 542
665, 491, 541
666, 488, 543
667, 491, 541
668, 488, 544
669, 491, 541
670, 488, 544
671, 491, 541
672, 488, 544
673, 488, 544
674, 491, 541
675, 488, 544
676, 491, 541
677, 488, 544
678, 491, 541
679, 488, 543
680, 490, 544
681, 491, 541
682, 488, 544
683, 490, 542
684, 488, 544
685, 491, 541
686, 488, 544
687, 490, 542
688, 488, 543
689, 488, 544
