Iteration,Encryption Time,Decryption Time
0, 344, 398
1, 345, 396
2, 347, 396
3, 347, 395
4, 347, 396
5, 347, 396
6, 347, 396
7, 344, 396
8, 344, 396
9, 344, 396
10, 344, 396
11, 344, 399
12, 345, 398
13, 344, 398
14, 345, 398
15, 347, 396
16, 347, 396
17, 347, 396
18, 344, 396
19, 344, 396
20, 344, 399
21, 344, 399
22, 344, 399
23, 344, 399
24, 346, 396
25, 347, 396
26, 347, 396
27, 344, 396
28, 344, 396
29, 345, 396
30, 344, 399
31, 344, 399
32, 344, 399
33, 345, 398
34, 347, 396
35, 347, 396
36, 347, 396
37, 344, 396
38, 345, 396
39, 344, 399
40, 345, 398
41, 345, 398
42, 344, 398
43, 347, 395
44, 347, 396
45, 347, 396
46, 344, 396
47, 344, 396
48, 344, 396
49, 344, 399
50, 344, 399
51, 345, 398
52, 345, 398
53, 347, 396
54, 347, 396
55, 347, 396
56, 344, 396
57, 344, 396
58, 344, 399
59, 344, 399
60, 344, 399
61, 344, 399
62, 347, 396
63, 347, 396
64, 347, 396
65, 344, 396
66, 344, 396
67, 344, 396
68, 345, 398
69, 345, 398
70, 345, 398
71, 344, 399
72, 347, 396
73, 347, 396
74, 347, 396
75, 344, 396
76, 344, 396
77, 345, 398
78, 344, 399
79, 344, 399
80, 344, 399
81, 347, 395
82, 346, 396
83, 347, 396
84, 345, 396
85, 344, 396
86, 344, 396
87, 344, 399
88, 344, 398
89, 344, 399
90, 344, 399
91, 347, 396
92, 347, 396
93, 347, 396
94, 344, 396
95, 344, 396
96, 344, 399
97, 344, 399
98, 345, 398
99, 344, 399
100, 347, 396
101, 347, 396
102, 347, 396
103, 344, 396
104, 345, 398
105, 344, 399
106, 344, 399
107, 347, 396
108, 347, 396
109, 344, 396
110, 344, 396
111, 344, 399
112, 344, 399
113, 344, 398
114, 347, 395
115, 347, 396
116, 344, 396
117, 344, 396
118, 345, 398
119, 344, 399
120, 344, 398
121, 347, 396
122, 347, 396
123, 344, 396
124, 344, 396
125, 344, 398
126, 344, 399
127, 344, 399
128, 347, 396
129, 347, 396
130, 345, 396
131, 345, 396
132, 344, 399
133, 345, 398
134, 347, 396
135, 347, 396
136, 347, 396
137, 344, 396
138, 344, 399
139, 345, 398
140, 345, 398
141, 347, 396
142, 347, 396
143, 347, 396
144, 345, 396
145, 344, 399
146, 344, 399
147, 344, 399
148, 347, 396
149, 346, 396
150, 344, 396
151, 345, 396
152, 344, 399
153, 344, 399
154, 344, 398
155, 347, 396
156, 347, 396
157, 344, 396
158, 345, 396
159, 344, 398
160, 344, 399
161, 344, 399
162, 347, 396
163, 347, 396
164, 344, 396
165, 345, 396
166, 344, 399
167, 344, 399
168, 347, 396
169, 347, 396
170, 347, 396
171, 344, 396
172, 344, 396
173, 344, 399
174, 344, 399
175, 347, 396
176, 347, 396
177, 346, 396
178, 344, 396
179, 344, 399
180, 344, 399
181, 344, 399
