Iteration,Encryption Time,Decryption Time
0, 435, 492
1, 437, 490
2, 435, 492
3, 437, 490
4, 435, 492
5, 437, 490
6, 437, 490
7, 435, 492
8, 438, 489
9, 435, 492
10, 438, 489
11, 435, 492
12, 435, 492
13, 437, 490
14, 435, 492
15, 435, 489
16, 437, 490
17, 434, 493
18, 437, 490
19, 435, 492
20, 435, 492
21, 438, 489
22, 435, 492
23, 435, 489
24, 437, 490
25, 435, 492
26, 438, 489
27, 434, 493
28, 434, 493
29, 438, 489
30, 435, 492
31, 434, 490
32, 438, 490
33, 434, 493
34, 437, 490
35, 438, 489
36, 435, 492
37, 437, 490
38, 435, 492
39, 434, 493
40, 437, 490
41, 435, 492
42, 437, 490
43, 437, 490
44, 435, 492
45, 438, 489
46, 435, 492
47, 435, 492
48, 437, 490
49, 435, 492
50, 438, 489
51, 438, 489
52, 435, 492
53, 437, 490
54, 435, 492
55, 435, 492
56, 437, 490
57, 434, 493
58, 437, 489
59, 437, 490
60, 435, 492
61, 437, 490
62, 434, 493
63, 434, 493
64, 437, 490
65, 434, 493
66, 437, 490
67, 437, 489
68, 435, 492
69, 437, 490
70, 435, 492
71, 435, 492
72, 437, 490
73, 435, 492
74, 438, 489
75, 437, 490
76, 435, 492
77, 437, 489
78, 435, 492
79, 434, 493
80, 437, 490
81, 435, 492
82, 437, 490
83, 437, 490
84, 435, 492
85, 437, 490
86, 435, 492
87, 435, 492
88, 437, 490
89, 434, 493
90, 438, 489
91, 438, 489
92, 434, 493
93, 437, 490
94, 434, 493
95, 434, 493
96, 438, 489
97, 435, 492
98, 435, 489
99, 437, 489
100, 435, 492
101, 437, 490
102, 438, 489
103, 435, 492
104, 437, 490
105, 437, 490
106, 435, 492
107, 437, 490
108, 438, 489
109, 435, 492
110, 437, 490
111, 438, 489
112, 434, 493
113, 437, 490
114, 437, 489
115, 435, 492
116, 437, 489
117, 437, 490
118, 434, 493
119, 438, 489
120, 437, 490
121, 435, 492
122, 437, 490
123, 437, 490
124, 434, 493
125, 438, 489
126, 437, 490
127, 435, 492
128, 437, 490
129, 438, 489
130, 435, 492
131, 438, 489
132, 437, 490
133, 434, 493
134, 437, 490
135, 438, 489
136, 434, 493
137, 437, 490
138, 438, 490
139, 435, 492
140, 437, 490
141, 438, 489
142, 435, 492
143, 437, 490
144, 437, 490
145, 435, 492
146, 437, 490
147, 437, 490
148, 435, 492
149, 438, 489
150, 437, 490
151, 434, 493
152, 438, 489
153, 438, 489
154, 434, 493
155, 437, 490
156, 438, 489
157, 435, 492
158, 437, 490
159, 438, 489
160, 434, 493
161, 438, 489
162, 438, 489
163, 434, 493
164, 437, 490
165, 437, 490
166, 434, 493
167, 437, 490
168, 437, 489
169, 435, 492
170, 437, 490
171, 437, 490
172, 435, 492
173, 437, 490
174, 437, 490
175, 435, 492
176, 435, 489
177, 437, 490
178, 435, 492
179, 435, 489
180, 437, 490
181, 435, 492
182, 435, 489
183, 437, 490
184, 435, 492
185, 434, 490
186, 438, 489
187, 435, 492
188, 435, 490
189, 438, 489
190, 435, 492
191, 434, 490
192, 437, 490
193, 435, 492
194, 435, 490
195, 437, 490
196, 434, 493
197, 435, 489
198, 438, 489
199, 434, 493
200, 434, 490
201, 437, 490
202, 434, 493
203, 434, 490
204, 438, 489
205, 435, 492
206, 435, 489
207, 437, 489
208, 435, 492
209, 435, 489
210, 437, 490
211, 435, 492
212, 435, 490
213, 437, 490
214, 435, 492
215, 435, 490
216, 437, 490
217, 435, 492
218, 434, 490
219, 437, 490
220, 435, 492
221, 435, 489
222, 438, 489
223, 434, 493
224, 434, 490
225, 438, 489
226, 434, 493
227, 435, 489
228, 437, 490
229, 434, 493
230, 434, 490
231, 438, 489
232, 434, 493
233, 435, 489
234, 438, 489
235, 435, 492
236, 435, 489
237, 437, 490
