Iteration,Encryption Time,Decryption Time
0, 587, 637
1, 587, 637
2, 585, 640
3, 585, 640
4, 585, 640
5, 585, 640
6, 588, 639
7, 588, 639
8, 588, 636
9, 588, 637
10, 587, 637
11, 587, 637
12, 585, 640
13, 585, 640
14, 585, 640
15, 585, 639
16, 585, 640
17, 585, 639
18, 585, 639
19, 588, 639
20, 588, 639
21, 587, 640
22, 587, 637
23, 588, 637
24, 588, 637
25, 588, 636
26, 588, 636
27, 588, 636
28, 585, 640
29, 585, 639
30, 585, 639
31, 585, 639
32, 585, 639
33, 585, 639
34, 585, 639
35, 588, 640
36, 588, 639
37, 588, 639
38, 587, 640
39, 588, 637
40, 588, 637
41, 588, 637
42, 587, 637
43, 588, 637
44, 585, 639
45, 585, 639
46, 585, 639
47, 585, 639
48, 584, 640
49, 585, 639
50, 585, 639
51, 587, 640
52, 587, 640
53, 588, 639
54, 588, 639
55, 587, 637
56, 588, 637
57, 588, 637
58, 588, 637
59, 588, 636
60, 587, 637
61, 585, 639
62, 585, 640
63, 585, 640
64, 585, 640
65, 585, 639
66, 585, 640
67, 588, 639
68, 588, 639
69, 588, 640
70, 588, 639
71, 588, 637
72, 588, 636
73, 588, 636
74, 588, 636
75, 587, 637
76, 588, 636
77, 585, 639
78, 585, 639
79, 585, 640
80, 585, 640
81, 585, 639
82, 585, 639
83, 585, 639
84, 588, 639
85, 588, 639
86, 588, 639
87, 587, 637
88, 588, 637
89, 587, 636
90, 587, 637
91, 587, 637
92, 587, 637
93, 585, 640
94, 585, 640
95, 585, 640
96, 584, 639
97, 585, 640
98, 585, 639
99, 585, 639
100, 587, 640
101, 588, 639
102, 588, 639
103, 587, 640
104, 588, 639
105, 588, 639
106, 588, 639
107, 588, 639
108, 588, 640
109, 588, 639
110, 588, 637
111, 588, 637
112, 588, 637
113, 588, 637
114, 588, 636
115, 587, 637
116, 588, 636
117, 588, 637
118, 588, 637
119, 588, 637
120, 588, 637
121, 587, 637
122, 588, 637
123, 588, 637
124, 588, 636
125, 587, 637
126, 587, 637
