Iteration,Encryption Time,Decryption Time
0, 545, 597
1, 544, 597
2, 545, 596
3, 544, 597
4, 544, 599
5, 542, 599
6, 542, 599
7, 542, 599
8, 542, 599
9, 545, 596
10, 544, 597
11, 545, 596
12, 544, 600
13, 542, 599
14, 542, 599
15, 541, 600
16, 545, 596
17, 545, 596
18, 545, 596
19, 545, 599
20, 542, 599
21, 542, 599
22, 542, 599
23, 544, 597
24, 544, 597
25, 545, 596
26, 544, 600
27, 542, 599
28, 541, 600
29, 542, 599
30, 545, 596
31, 545, 596
32, 544, 597
33, 544, 599
34, 541, 600
35, 542, 599
36, 541, 600
37, 545, 596
38, 544, 597
39, 545, 596
40, 545, 599
41, 542, 599
42, 542, 599
43, 541, 600
44, 545, 596
45, 545, 596
46, 544, 599
47, 542, 599
48, 542, 599
49, 542, 599
50, 542, 599
51, 544, 597
52, 544, 597
53, 545, 599
54, 542, 599
55, 542, 599
56, 541, 600
57, 544, 597
58, 544, 597
59, 544, 597
60, 544, 600
61, 542, 599
62, 542, 599
63, 542, 599
64, 545, 597
65, 544, 597
66, 544, 597
67, 545, 599
68, 542, 599
69, 542, 599
70, 542, 599
71, 544, 597
72, 545, 596
73, 544, 597
74, 544, 600
75, 541, 600
76, 542, 599
77, 542, 599
78, 544, 597
79, 544, 597
80, 545, 599
81, 542, 599
82, 541, 600
83, 541, 600
84, 542, 599
85, 544, 597
86, 545, 596
87, 544, 600
88, 542, 599
89, 542, 599
90, 541, 599
91, 544, 597
92, 545, 596
93, 544, 597
94, 544, 600
95, 541, 600
96, 542, 599
97, 541, 600
98, 545, 596
99, 545, 596
100, 544, 597
101, 544, 600
102, 542, 599
103, 541, 600
104, 544, 597
105, 545, 596
106, 545, 599
107, 541, 600
108, 542, 599
109, 545, 596
110, 544, 597
111, 544, 599
112, 542, 599
113, 542, 599
114, 541, 600
115, 544, 597
116, 544, 597
117, 542, 599
118, 541, 599
119, 542, 599
120, 544, 597
121, 544, 597
122, 544, 599
123, 542, 599
124, 542, 599
125, 544, 597
126, 545, 596
127, 545, 599
128, 541, 600
129, 542, 599
130, 542, 599
131, 544, 597
132, 544, 597
133, 542, 599
134, 541, 600
135, 541, 600
136, 544, 597
137, 544, 597
138, 545, 599
139, 542, 599
140, 542, 599
141, 544, 597
142, 545, 596
143, 544, 600
144, 542, 599
145, 541, 600
146, 544, 597
147, 544, 597
148, 544, 597
149, 542, 599
150, 541, 600
151, 541, 600
152, 545, 596
153, 544, 597
154, 545, 599
155, 541, 599
156, 542, 599
157, 544, 597
158, 545, 596
159, 545, 599
160, 542, 599
161, 541, 600
162, 544, 597
163, 544, 597
164, 545, 599
165, 541, 600
166, 542, 599
167, 542, 599
168, 545, 596
169, 544, 597
170, 545, 599
171, 541, 600
172, 542, 599
173, 544, 597
174, 544, 597
175, 545, 599
176, 542, 599
177, 541, 600
178, 544, 597
179, 545, 596
180, 544, 600
181, 542, 599
182, 542, 599
183, 542, 599
184, 544, 597
185, 545, 596
186, 542, 599
187, 542, 599
188, 541, 600
189, 544, 597
190, 544, 597
191, 545, 599
192, 541, 599
193, 542, 599
194, 544, 597
195, 544, 597
196, 545, 599
197, 542, 599
198, 541, 600
199, 544, 597
200, 544, 597
201, 544, 597
202, 542, 599
203, 542, 599
204, 542, 599
205, 544, 597
206, 545, 596
207, 544, 600
208, 542, 599
209, 541, 600
210, 545, 596
211, 544, 597
212, 544, 599
213, 542, 599
214, 542, 599
215, 544, 597
216, 544, 597
217, 544, 600
218, 541, 600
219, 542, 599
220, 541, 600
221, 545, 596
222, 545, 596
223, 545, 599
224, 542, 599
225, 542, 599
226, 544, 597
227, 544, 597
228, 544, 599
229, 541, 600
230, 542, 599
231, 544, 597
232, 544, 597
233, 544, 600
234, 541, 600
235, 541, 600
236, 542, 599
237, 545, 596
238, 545, 596
239, 541, 600
240, 541, 600
241, 542, 599
242, 545, 596
243, 544, 597
244, 544, 599
245, 542, 599
246, 542, 599
247, 544, 597
248, 544, 597
249, 544, 599
250, 542, 599
251, 542, 599
252, 544, 597
253, 545, 596
254, 544, 597
255, 541, 599
256, 542, 599
257, 542, 599
258, 545, 596
259, 544, 597
260, 544, 599
261, 542, 599
262, 542, 599
263, 545, 596
264, 544, 597
265, 545, 599
266, 542, 599
267, 542, 599
268, 544, 597
269, 545, 596
270, 545, 596
271, 542, 599
272, 542, 599
273, 541, 600
274, 545, 596
275, 545, 596
276, 544, 599
277, 542, 599
278, 542, 599
279, 544, 597
280, 544, 597
281, 544, 600
282, 542, 599
283, 542, 599
284, 544, 597
285, 544, 597
286, 545, 599
287, 541, 600
288, 542, 599
289, 542, 599
290, 544, 597
291, 545, 596
292, 542, 599
293, 542, 599
294, 542, 599
295, 545, 596
296, 544, 597
297, 544, 599
298, 542, 599
299, 542, 599
300, 544, 597
301, 544, 597
302, 544, 599
303, 541, 600
304, 542, 599
305, 542, 599
306, 544, 597
307, 544, 597
308, 541, 600
309, 541, 600
310, 541, 600
311, 545, 596
312, 544, 597
313, 544, 600
314, 542, 599
315, 541, 600
316, 544, 597
317, 545, 596
318, 545, 599
319, 542, 599
320, 541, 600
321, 545, 596
322, 545, 596
323, 544, 597
324, 542, 599
325, 542, 599
326, 541, 600
327, 544, 597
328, 544, 597
329, 544, 599
330, 542, 599
331, 541, 600
332, 545, 596
333, 544, 597
334, 544, 600
335, 542, 599
336, 542, 599
337, 544, 597
338, 545, 596
339, 544, 600
340, 542, 599
341, 542, 599
342, 541, 600
343, 544, 597
344, 544, 597
345, 544, 600
346, 541, 600
347, 542, 599
348, 545, 596
349, 545, 596
350, 545, 599
351, 542, 599
352, 542, 599
353, 544, 597
354, 544, 597
355, 545, 599
356, 542, 599
357, 542, 599
358, 542, 599
359, 544, 597
360, 545, 596
361, 542, 599
362, 542, 599
363, 542, 599
364, 545, 597
365, 545, 596
366, 544, 600
367, 541, 600
368, 542, 599
369, 544, 596
370, 545, 596
371, 545, 599
372, 541, 600
373, 542, 599
374, 544, 597
375, 545, 596
376, 544, 597
377, 542, 599
378, 541, 600
379, 541, 600
380, 544, 597
381, 545, 596
382, 545, 599
383, 542, 599
384, 542, 599
385, 544, 597
386, 544, 597
387, 545, 599
388, 541, 600
389, 542, 599
390, 544, 597
391, 544, 597
392, 544, 600
393, 541, 600
394, 542, 599
395, 542, 599
396, 545, 596
397, 544, 597
398, 544, 599
399, 542, 599
400, 542, 599
401, 544, 597
402, 544, 597
403, 544, 600
404, 541, 600
405, 541, 600
406, 544, 597
