Iteration,Encryption Time,Decryption Time
0, 3931, 3934
1, 3931, 3935
2, 3931, 3934
3, 3931, 3934
4, 3931, 3934
5, 3931, 3934
6, 3931, 3934
7, 3930, 3934
8, 3931, 3934
9, 3931, 3933
10, 3932, 3934
11, 3930, 3933
12, 3931, 3934
13, 3930, 3934
14, 3931, 3934
15, 3931, 3934
16, 3931, 3934
17, 3930, 3933
18, 3931, 3931
19, 3931, 3934
20, 3930, 3934
21, 3931, 3934
22, 3931, 3934
23, 3931, 3934
24, 3931, 3934
25, 3931, 3934
26, 3931, 3934
27, 3928, 3934
28, 3928, 3934
29, 3931, 3934
30, 3931, 3934
31, 3930, 3934
32, 3931, 3934
33, 3931, 3934
34, 3931, 3934
35, 3931, 3934
36, 3931, 3934
37, 3930, 3934
38, 3931, 3934
39, 3931, 3934
40, 3931, 3933
41, 3931, 3931
42, 3931, 3934
43, 3931, 3934
44, 3930, 3934
45, 3931, 3934
46, 3931, 3934
47, 3930, 3933
48, 3930, 3934
49, 3931, 3934
50, 3928, 3934
51, 3927, 3934
52, 3931, 3933
53, 3929, 3933
54, 3931, 3934
55, 3931, 3934
56, 3931, 3934
57, 3931, 3934
58, 3931, 3934
59, 3930, 3934
60, 3931, 3934
61, 3931, 3934
62, 3930, 3933
63, 3931, 3934
64, 3930, 3931
65, 3931, 3931
66, 3930, 3934
67, 3931, 3934
68, 3931, 3934
69, 3931, 3934
70, 3931, 3934
71, 3931, 3934
72, 3931, 3934
73, 3928, 3934
74, 3929, 3934
75, 3931, 3934
76, 3931, 3935
77, 3930, 3934
78, 3931, 3934
79, 3930, 3934
80, 3930, 3933
81, 3931, 3934
82, 3931, 3934
83, 3931, 3934
84, 3931, 3935
85, 3930, 3934
86, 3931, 3934
87, 3931, 3932
88, 3931, 3931
89, 3931, 3934
90, 3931, 3934
91, 3931, 3935
92, 3931, 3934
93, 3931, 3934
94, 3931, 3934
95, 3931, 3934
96, 3931, 3934
97, 3928, 3934
98, 3931, 3934
99, 3931, 3933
100, 3931, 3934
101, 3931, 3934
102, 3931, 3934
103, 3931, 3934
