Iteration,Encryption Time,Decryption Time
0, 3931, 3934
1, 3931, 3934
2, 3930, 3934
3, 3930, 3934
4, 3931, 3934
5, 3931, 3934
6, 3928, 3934
7, 3930, 3934
8, 3931, 3934
9, 3930, 3934
10, 3930, 3934
11, 3930, 3934
12, 3931, 3934
13, 3931, 3934
14, 3930, 3934
15, 3931, 3934
16, 3931, 3934
17, 3931, 3934
18, 3930, 3931
19, 3931, 3934
20, 3931, 3934
21, 3932, 3934
22, 3931, 3934
23, 3931, 3934
24, 3930, 3933
25, 3931, 3934
26, 3928, 3934
27, 3931, 3934
28, 3930, 3934
29, 3931, 3931
30, 3931, 3934
31, 3931, 3934
32, 3931, 3934
33, 3930, 3934
34, 3931, 3934
35, 3931, 3934
36, 3931, 3934
37, 3930, 3933
38, 3931, 3934
39, 3928, 3934
40, 3931, 3934
41, 3931, 3933
42, 3931, 3931
43, 3930, 3934
44, 3931, 3934
45, 3931, 3935
46, 3931, 3934
47, 3931, 3934
48, 3931, 3934
49, 3930, 3934
50, 3930, 3933
51, 3931, 3934
52, 3928, 3934
53, 3931, 3933
54, 3931, 3934
55, 3931, 3932
56, 3931, 3934
57, 3931, 3934
58, 3931, 3934
59, 3930, 3933
60, 3930, 3934
61, 3931, 3934
62, 3931, 3934
63, 3931, 3934
64, 3931, 3934
65, 3930, 3933
66, 3931, 3934
67, 3931, 3934
68, 3930, 3931
69, 3931, 3933
70, 3930, 3934
71, 3932, 3934
72, 3931, 3934
73, 3931, 3934
74, 3931, 3934
75, 3931, 3934
76, 3928, 3935
77, 3931, 3934
78, 3930, 3934
79, 3931, 3931
80, 3931, 3935
81, 3931, 3934
82, 3931, 3934
83, 3931, 3933
84, 3931, 3934
85, 3931, 3934
86, 3931, 3934
87, 3930, 3934
88, 3930, 3934
89, 3928, 3934
90, 3930, 3933
91, 3931, 3934
92, 3931, 3932
93, 3931, 3934
94, 3931, 3935
95, 3931, 3934
96, 3931, 3934
97, 3931, 3934
98, 3931, 3934
99, 3930, 3934
100, 3931, 3934
101, 3931, 3934
102, 3931, 3934
103, 3931, 3934
104, 3931, 3934
105, 3930, 3934
106, 3931, 3934
107, 3931, 3934
108, 3931, 3934
109, 3930, 3933
110, 3931, 3934
111, 3931, 3934
112, 3931, 3934
113, 3930, 3934
114, 3931, 3934
115, 3931, 3934
116, 3930, 3933
117, 3931, 3934
118, 3931, 3934
119, 3930, 3934
120, 3931, 3933
121, 3931, 3934
