Iteration,Encryption Time,Decryption Time
0, 3621, 3624
1, 3622, 3625
2, 3621, 3624
3, 3622, 3625
4, 3621, 3624
5, 3622, 3624
6, 3621, 3627
7, 3624, 3627
8, 3624, 3628
9, 3624, 3627
10, 3623, 3626
11, 3624, 3627
12, 3624, 3628
13, 3624, 3627
14, 3624, 3627
15, 3624, 3627
16, 3624, 3627
17, 3624, 3627
18, 3624, 3628
19, 3624, 3628
20, 3623, 3627
21, 3624, 3627
22, 3624, 3627
23, 3624, 3627
24, 3624, 3627
25, 3624, 3627
26, 3625, 3628
27, 3624, 3627
28, 3623, 3627
29, 3624, 3627
30, 3624, 3627
31, 3624, 3628
32, 3624, 3627
33, 3624, 3627
34, 3624, 3627
35, 3624, 3627
36, 3624, 3627
37, 3624, 3628
38, 3623, 3627
39, 3624, 3628
40, 3625, 3628
41, 3624, 3627
42, 3624, 3628
43, 3624, 3628
44, 3623, 3627
45, 3624, 3628
46, 3624, 3627
47, 3624, 3627
48, 3624, 3628
49, 3624, 3627
50, 3624, 3628
51, 3624, 3627
52, 3624, 3628
53, 3624, 3627
54, 3624, 3627
55, 3624, 3627
56, 3624, 3627
57, 3624, 3627
58, 3624, 3628
59, 3624, 3628
60, 3625, 3628
61, 3624, 3628
62, 3624, 3627
63, 3624, 3628
64, 3624, 3627
65, 3624, 3627
66, 3624, 3627
67, 3624, 3627
68, 3625, 3628
69, 3624, 3627
70, 3624, 3627
71, 3624, 3628
72, 3624, 3628
73, 3624, 3627
74, 3624, 3627
75, 3624, 3627
76, 3624, 3628
77, 3624, 3627
78, 3624, 3628
79, 3624, 3627
80, 3624, 3627
81, 3624, 3627
82, 3624, 3627
83, 3624, 3627
84, 3625, 3628
85, 3624, 3627
86, 3624, 3627
87, 3624, 3627
88, 3624, 3627
89, 3625, 3627
90, 3624, 3628
91, 3624, 3627
92, 3624, 3627
93, 3624, 3627
94, 3624, 3627
95, 3625, 3628
96, 3624, 3628
97, 3624, 3627
98, 3623, 3626
99, 3624, 3627
100, 3624, 3628
101, 3622, 3625
102, 3621, 3625
103, 3621, 3624
