Iteration,Encryption Time,Decryption Time
0, 3554, 3560
1, 3556, 3559
2, 3556, 3559
3, 3556, 3559
4, 3556, 3559
5, 3556, 3559
6, 3556, 3559
7, 3556, 3559
8, 3556, 3559
9, 3556, 3560
10, 3556, 3560
11, 3556, 3559
12, 3556, 3559
13, 3555, 3558
14, 3556, 3558
15, 3556, 3559
16, 3555, 3558
17, 3556, 3559
18, 3556, 3559
19, 3556, 3560
20, 3556, 3559
21, 3556, 3559
22, 3556, 3559
23, 3557, 3559
24, 3557, 3559
25, 3556, 3559
26, 3556, 3560
27, 3556, 3559
28, 3556, 3560
29, 3557, 3559
30, 3555, 3559
31, 3556, 3559
32, 3555, 3559
33, 3557, 3560
34, 3557, 3559
35, 3556, 3559
36, 3556, 3560
37, 3557, 3559
38, 3557, 3559
39, 3556, 3559
40, 3556, 3559
41, 3556, 3559
42, 3556, 3560
43, 3556, 3559
44, 3557, 3559
45, 3556, 3559
46, 3556, 3560
47, 3556, 3560
48, 3556, 3559
49, 3556, 3559
50, 3555, 3559
51, 3556, 3559
52, 3556, 3560
53, 3557, 3559
54, 3556, 3560
55, 3556, 3559
56, 3557, 3559
57, 3556, 3559
58, 3557, 3559
59, 3556, 3560
60, 3556, 3560
61, 3556, 3560
62, 3556, 3560
63, 3553, 3559
64, 3553, 3559
65, 3554, 3560
66, 3553, 3560
67, 3553, 3559
68, 3553, 3559
69, 3554, 3560
70, 3553, 3558
71, 3553, 3559
72, 3554, 3560
73, 3553, 3560
74, 3553, 3560
75, 3554, 3560
76, 3554, 3559
77, 3554, 3559
78, 3554, 3560
79, 3554, 3560
80, 3553, 3559
81, 3553, 3559
82, 3553, 3557
83, 3553, 3557
84, 3553, 3557
85, 3554, 3556
86, 3554, 3556
87, 3553, 3557
88, 3553, 3557
89, 3553, 3557
90, 3553, 3557
91, 3554, 3557
92, 3554, 3556
93, 3553, 3557
94, 3553, 3557
95, 3554, 3556
96, 3554, 3557
97, 3553, 3557
98, 3553, 3557
99, 3553, 3557
100, 3554, 3556
101, 3554, 3556
102, 3553, 3557
103, 3553, 3556
104, 3553, 3556
105, 3553, 3557
106, 3554, 3557
107, 3553, 3557
108, 3554, 3557
109, 3556, 3557
110, 3556, 3560
111, 3556, 3560
112, 3556, 3560
113, 3556, 3559
114, 3556, 3560
115, 3553, 3560
116, 3554, 3557
117, 3554, 3556
118, 3554, 3556
119, 3553, 3557
120, 3553, 3557
121, 3554, 3556
122, 3553, 3557
123, 3553, 3557
124, 3553, 3557
125, 3556, 3557
126, 3556, 3559
127, 3556, 3560
128, 3556, 3560
129, 3556, 3559
130, 3556, 3560
131, 3553, 3560
132, 3554, 3557
133, 3553, 3557
134, 3554, 3557
135, 3554, 3557
136, 3554, 3556
137, 3552, 3556
138, 3554, 3557
139, 3554, 3557
140, 3554, 3556
141, 3556, 3556
142, 3556, 3560
143, 3556, 3560
144, 3556, 3559
145, 3556, 3560
146, 3556, 3560
147, 3556, 3559
148, 3556, 3559
149, 3553, 3559
150, 3553, 3557
151, 3554, 3556
152, 3553, 3557
153, 3553, 3557
154, 3553, 3557
155, 3553, 3555
156, 3554, 3557
157, 3553, 3557
158, 3554, 3556
159, 3556, 3557
160, 3555, 3559
161, 3556, 3560
162, 3556, 3560
163, 3556, 3559
164, 3557, 3559
165, 3554, 3559
166, 3553, 3556
167, 3554, 3557
168, 3553, 3557
169, 3554, 3557
170, 3554, 3557
171, 3554, 3556
172, 3553, 3556
173, 3554, 3556
174, 3553, 3557
175, 3556, 3557
176, 3556, 3560
177, 3556, 3559
178, 3556, 3559
179, 3556, 3559
180, 3556, 3560
181, 3553, 3560
182, 3553, 3557
183, 3553, 3557
184, 3553, 3557
185, 3552, 3556
186, 3554, 3557
187, 3553, 3557
188, 3553, 3557
189, 3553, 3557
190, 3553, 3557
191, 3556, 3556
192, 3556, 3560
193, 3556, 3560
