Iteration,Encryption Time,Decryption Time
0, 471, 522
1, 471, 521
2, 469, 524
3, 471, 522
4, 468, 525
5, 468, 525
6, 471, 522
7, 468, 524
8, 471, 521
9, 471, 521
10, 469, 524
11, 471, 522
12, 469, 524
13, 471, 522
14, 468, 525
15, 469, 524
16, 471, 522
17, 468, 524
18, 471, 522
19, 469, 524
20, 468, 524
21, 471, 522
22, 468, 524
23, 471, 521
24, 468, 524
25, 471, 521
26, 469, 524
27, 469, 524
28, 471, 522
29, 469, 524
30, 471, 521
31, 468, 524
32, 471, 522
33, 471, 522
34, 469, 524
35, 471, 521
36, 468, 524
37, 471, 522
38, 468, 525
39, 468, 524
40, 471, 521
41, 468, 524
42, 471, 521
43, 468, 525
44, 471, 522
45, 471, 521
46, 469, 524
47, 471, 521
48, 469, 524
49, 471, 522
50, 468, 524
51, 469, 524
52, 471, 522
53, 468, 524
54, 471, 522
55, 469, 524
56, 471, 522
57, 471, 522
58, 469, 524
59, 471, 522
60, 469, 524
61, 471, 521
62, 468, 525
63, 469, 524
64, 471, 522
65, 468, 524
66, 471, 522
67, 468, 525
68, 471, 521
69, 471, 522
70, 469, 524
71, 471, 521
72, 469, 524
73, 471, 521
74, 469, 524
75, 469, 524
76, 471, 522
77, 469, 524
78, 471, 522
79, 468, 524
80, 471, 522
81, 471, 521
82, 469, 524
83, 471, 522
84, 468, 525
85, 471, 522
86, 469, 524
87, 469, 524
88, 471, 521
89, 469, 524
90, 471, 522
91, 468, 525
92, 471, 521
93, 468, 524
94, 468, 525
95, 471, 522
96, 468, 524
97, 471, 521
98, 468, 524
99, 469, 524
100, 471, 522
101, 468, 525
102, 471, 521
103, 469, 524
104, 471, 522
105, 468, 524
106, 471, 521
107, 469, 524
108, 471, 521
109, 468, 525
110, 468, 521
111, 471, 522
112, 468, 525
113, 471, 521
114, 468, 524
115, 471, 522
116, 468, 524
117, 471, 522
118, 468, 524
119, 471, 521
120, 468, 525
121, 471, 521
122, 469, 524
123, 468, 525
124, 471, 521
125, 468, 524
126, 471, 521
127, 468, 524
128, 471, 521
129, 468, 524
130, 471, 522
131, 468, 524
132, 471, 521
133, 469, 524
134, 471, 522
135, 469, 524
136, 468, 524
137, 471, 521
138, 468, 524
139, 471, 522
140, 469, 524
141, 471, 522
142, 468, 524
143, 471, 522
144, 469, 524
145, 471, 522
146, 469, 524
147, 468, 524
148, 471, 522
149, 469, 524
150, 471, 522
151, 469, 524
152, 471, 522
153, 468, 524
154, 471, 522
155, 468, 524
156, 471, 522
157, 468, 524
158, 471, 521
159, 469, 524
160, 469, 524
161, 471, 522
162, 468, 525
163, 471, 521
164, 468, 524
165, 471, 522
166, 468, 525
167, 471, 521
168, 469, 524
169, 471, 522
170, 468, 525
171, 471, 521
172, 468, 525
173, 468, 525
174, 471, 522
175, 469, 524
176, 471, 521
177, 469, 524
178, 471, 521
179, 469, 524
180, 471, 522
181, 468, 524
182, 471, 522
183, 468, 524
184, 468, 524
185, 471, 521
186, 468, 524
187, 471, 522
188, 469, 524
189, 471, 522
190, 468, 524
191, 471, 521
192, 469, 524
193, 471, 521
194, 468, 525
195, 471, 522
196, 469, 524
197, 469, 524
198, 471, 522
199, 468, 524
200, 471, 522
201, 468, 525
202, 471, 521
203, 468, 524
204, 471, 522
