Iteration,Encryption Time,Decryption Time
0, 434, 486
1, 437, 483
2, 434, 483
3, 434, 485
4, 434, 486
5, 437, 483
6, 434, 486
7, 434, 485
8, 437, 483
9, 437, 482
10, 434, 486
11, 434, 486
12, 437, 482
13, 434, 485
14, 434, 485
15, 437, 483
16, 434, 483
17, 434, 485
18, 437, 482
19, 434, 483
20, 434, 486
21, 436, 483
22, 437, 483
23, 434, 486
24, 436, 483
25, 437, 482
26, 434, 485
27, 434, 486
28, 437, 482
29, 434, 486
30, 435, 485
31, 437, 482
32, 434, 485
33, 434, 486
34, 436, 483
35, 434, 483
36, 435, 485
37, 437, 482
38, 436, 483
39, 434, 485
40, 437, 482
41, 437, 483
42, 434, 485
43, 434, 486
44, 437, 483
45, 435, 485
46, 434, 485
47, 437, 482
48, 434, 485
49, 434, 486
50, 436, 483
51, 434, 483
52, 435, 485
53, 437, 482
54, 437, 482
55, 434, 485
56, 436, 483
57, 437, 483
58, 434, 485
59, 434, 485
60, 437, 483
61, 434, 485
62, 434, 485
63, 436, 483
64, 434, 485
65, 434, 486
66, 437, 483
67, 434, 482
68, 434, 485
69, 437, 483
70, 437, 483
71, 434, 486
72, 436, 483
73, 437, 483
74, 434, 486
75, 437, 483
76, 437, 482
77, 434, 486
78, 434, 486
79, 437, 483
80, 434, 485
81, 434, 486
82, 437, 483
83, 434, 482
84, 434, 486
85, 437, 483
86, 434, 483
87, 434, 485
88, 437, 482
89, 436, 483
90, 434, 485
91, 437, 483
92, 437, 482
93, 434, 485
94, 434, 485
95, 437, 482
96, 435, 485
97, 434, 486
98, 436, 483
99, 434, 486
100, 434, 486
101, 437, 483
102, 434, 485
103, 434, 486
104, 437, 483
105, 434, 485
106, 435, 485
107, 437, 483
108, 434, 486
109, 437, 482
110, 437, 483
111, 434, 486
112, 437, 482
113, 434, 483
114, 434, 486
115, 437, 483
116, 434, 485
117, 434, 485
118, 437, 483
119, 434, 485
120, 434, 485
121, 437, 482
122, 434, 485
123, 437, 482
124, 437, 482
125, 434, 485
126, 437, 482
127, 437, 482
128, 434, 485
129, 437, 483
130, 434, 482
131, 434, 486
132, 437, 483
133, 434, 485
134, 434, 485
135, 437, 483
136, 434, 485
137, 434, 485
138, 437, 482
139, 434, 485
140, 437, 483
141, 437, 482
142, 434, 486
143, 437, 483
144, 434, 483
145, 434, 485
146, 437, 483
147, 434, 485
148, 434, 485
149, 436, 483
150, 434, 485
151, 434, 486
152, 437, 483
153, 434, 486
154, 436, 483
155, 437, 482
156, 434, 485
157, 437, 482
158, 434, 483
159, 435, 485
160, 436, 483
161, 434, 482
162, 434, 485
163, 437, 483
164, 434, 486
165, 434, 485
166, 437, 483
167, 434, 486
168, 434, 485
169, 436, 483
170, 434, 485
171, 437, 483
172, 437, 483
173, 434, 486
174, 437, 482
175, 434, 482
176, 434, 486
177, 437, 482
178, 434, 486
179, 434, 486
180, 437, 483
181, 434, 485
182, 434, 486
183, 437, 483
184, 434, 486
185, 437, 483
186, 437, 482
187, 434, 485
188, 437, 483
189, 434, 482
190, 434, 486
191, 437, 483
192, 434, 482
193, 434, 485
194, 436, 483
195, 434, 486
196, 434, 486
197, 437, 482
198, 434, 485
199, 437, 482
200, 437, 483
201, 434, 486
202, 437, 483
203, 437, 483
204, 434, 485
205, 437, 482
206, 434, 483
207, 435, 485
208, 437, 482
209, 434, 485
210, 434, 486
211, 437, 483
212, 434, 485
213, 434, 485
214, 437, 483
215, 434, 486
216, 437, 482
217, 437, 483
218, 434, 486
219, 437, 482
220, 434, 483
221, 434, 486
222, 437, 483
223, 434, 485
224, 434, 485
225, 437, 483
226, 434, 485
227, 434, 485
228, 437, 482
229, 435, 485
230, 437, 482
231, 437, 483
232, 434, 486
233, 437, 483
234, 437, 483
235, 434, 485
236, 437, 482
237, 434, 483
238, 434, 486
239, 436, 483
240, 434, 486
241, 434, 485
242, 437, 482
243, 434, 486
244, 434, 485
245, 436, 483
246, 434, 485
247, 436, 483
248, 436, 483
249, 434, 486
250, 436, 483
251, 434, 483
252, 434, 486
253, 437, 483
254, 434, 485
255, 434, 486
