Iteration,Encryption Time,Decryption Time
0, 528, 583
1, 530, 583
2, 530, 580
3, 527, 583
4, 530, 581
5, 527, 583
6, 530, 580
7, 527, 583
8, 527, 583
9, 530, 580
10, 527, 583
11, 530, 580
12, 527, 583
13, 527, 583
14, 529, 580
15, 528, 583
16, 530, 583
17, 530, 580
18, 527, 583
19, 530, 581
20, 528, 583
21, 527, 583
22, 530, 580
23, 528, 583
24, 529, 583
25, 530, 580
26, 528, 583
27, 530, 580
28, 527, 583
29, 527, 583
30, 530, 580
31, 527, 583
32, 530, 583
33, 530, 581
34, 527, 583
35, 530, 580
36, 527, 583
37, 527, 583
38, 530, 580
39, 527, 583
40, 529, 582
41, 530, 580
42, 527, 583
43, 530, 581
44, 530, 580
45, 527, 582
46, 529, 581
47, 527, 583
48, 530, 583
49, 530, 580
50, 527, 583
51, 530, 580
52, 529, 581
53, 527, 583
54, 530, 580
55, 527, 583
56, 530, 583
57, 530, 580
58, 527, 583
59, 530, 580
60, 530, 580
61, 527, 583
62, 529, 581
63, 527, 582
64, 530, 583
65, 530, 580
66, 527, 583
67, 530, 581
68, 530, 580
69, 527, 583
70, 529, 581
71, 527, 583
72, 529, 583
73, 530, 580
74, 527, 583
75, 530, 581
76, 530, 580
77, 528, 583
78, 530, 581
79, 527, 583
80, 527, 582
81, 530, 580
82, 527, 583
83, 530, 583
84, 530, 580
85, 527, 583
86, 530, 580
87, 527, 583
88, 527, 583
89, 530, 580
90, 528, 583
91, 530, 583
92, 530, 580
93, 527, 583
94, 530, 580
95, 527, 583
96, 527, 583
97, 530, 580
98, 528, 583
99, 530, 583
100, 530, 580
101, 527, 583
102, 530, 580
103, 530, 581
104, 527, 583
105, 529, 581
106, 529, 581
107, 527, 583
108, 530, 580
109, 530, 580
110, 527, 583
111, 530, 580
112, 530, 580
113, 527, 583
114, 529, 581
115, 530, 580
116, 527, 583
117, 530, 580
118, 529, 581
119, 527, 583
120, 529, 580
121, 530, 580
122, 527, 582
123, 530, 580
124, 530, 580
125, 527, 583
126, 530, 583
127, 529, 581
128, 527, 583
129, 530, 583
130, 529, 581
131, 528, 583
132, 530, 583
133, 530, 580
134, 527, 583
135, 529, 584
136, 530, 580
137, 527, 583
138, 529, 583
139, 530, 580
140, 527, 583
141, 530, 583
142, 529, 581
143, 527, 583
144, 530, 583
145, 530, 580
146, 528, 583
147, 529, 583
148, 529, 581
149, 527, 583
150, 530, 583
151, 530, 580
152, 527, 583
153, 529, 583
154, 530, 580
155, 527, 583
156, 530, 583
157, 530, 580
158, 527, 583
159, 530, 583
160, 530, 580
161, 527, 583
162, 530, 583
163, 530, 580
164, 527, 583
165, 529, 583
166, 530, 580
167, 527, 583
168, 530, 583
169, 530, 580
170, 527, 583
171, 530, 583
172, 530, 581
173, 527, 583
174, 530, 583
175, 530, 580
176, 528, 583
177, 530, 583
178, 529, 581
179, 527, 583
180, 530, 583
181, 530, 581
182, 527, 583
183, 530, 583
184, 530, 580
185, 527, 582
186, 529, 583
187, 530, 580
188, 527, 583
189, 529, 582
190, 530, 580
191, 527, 583
192, 530, 583
193, 530, 580
