Iteration,Encryption Time,Decryption Time
0, 453, 508
1, 455, 507
2, 455, 506
3, 453, 509
4, 453, 509
5, 455, 506
6, 456, 506
7, 453, 509
8, 453, 509
9, 455, 507
10, 453, 507
11, 453, 509
12, 455, 506
13, 456, 506
14, 453, 509
15, 456, 506
16, 456, 506
17, 453, 509
18, 453, 509
19, 456, 506
20, 453, 509
21, 453, 509
22, 455, 507
23, 453, 509
24, 453, 509
25, 456, 506
26, 453, 509
27, 453, 509
28, 456, 506
29, 455, 507
30, 453, 509
31, 456, 506
32, 455, 507
33, 453, 509
34, 456, 506
35, 456, 506
36, 454, 508
37, 453, 509
38, 456, 506
39, 453, 509
40, 453, 509
41, 456, 506
42, 453, 509
43, 453, 509
44, 456, 506
45, 453, 507
46, 453, 509
47, 455, 507
48, 456, 506
49, 453, 509
50, 456, 506
51, 456, 506
52, 453, 509
53, 453, 508
54, 456, 506
55, 453, 509
56, 453, 509
57, 455, 507
58, 453, 509
59, 453, 509
60, 456, 506
61, 453, 507
62, 453, 509
63, 455, 507
64, 456, 506
65, 453, 508
66, 455, 507
67, 455, 507
68, 453, 509
69, 453, 509
70, 456, 506
71, 453, 509
72, 453, 509
73, 455, 507
74, 453, 509
75, 453, 509
76, 455, 506
77, 453, 506
78, 453, 509
79, 456, 506
80, 456, 506
81, 453, 508
82, 456, 506
83, 456, 506
84, 453, 509
85, 453, 509
86, 456, 506
87, 453, 509
88, 453, 509
89, 456, 506
90, 453, 509
91, 453, 509
92, 456, 506
93, 453, 509
94, 453, 509
95, 456, 506
96, 455, 507
97, 453, 509
98, 455, 507
99, 456, 506
100, 453, 509
101, 456, 506
102, 456, 506
103, 453, 509
104, 456, 506
105, 453, 506
106, 453, 508
107, 456, 506
108, 453, 508
109, 453, 509
110, 456, 506
111, 453, 509
112, 453, 509
113, 455, 506
114, 453, 509
115, 456, 506
116, 456, 506
117, 453, 509
118, 455, 507
119, 456, 506
120, 453, 508
121, 456, 506
122, 453, 509
123, 453, 509
124, 456, 506
125, 453, 508
126, 453, 509
127, 456, 506
128, 453, 508
129, 453, 506
130, 456, 506
131, 453, 508
132, 456, 506
133, 455, 507
134, 454, 508
135, 456, 506
136, 453, 506
137, 453, 508
138, 456, 506
139, 453, 509
140, 453, 509
141, 455, 507
142, 453, 509
143, 453, 509
144, 455, 506
145, 453, 509
146, 456, 506
147, 455, 506
148, 453, 509
149, 456, 506
150, 453, 507
151, 453, 509
152, 456, 506
153, 453, 509
154, 453, 509
155, 456, 506
156, 454, 508
157, 453, 509
158, 456, 506
159, 453, 509
160, 456, 506
161, 455, 507
162, 453, 509
163, 455, 507
164, 456, 506
165, 453, 509
166, 456, 506
167, 453, 509
168, 453, 509
169, 456, 506
170, 453, 509
171, 453, 509
172, 456, 506
173, 453, 508
174, 453, 509
175, 456, 506
176, 453, 509
177, 456, 506
178, 456, 506
179, 453, 509
180, 455, 506
181, 453, 506
182, 453, 509
183, 455, 507
184, 453, 509
185, 453, 509
186, 456, 506
187, 453, 509
188, 453, 509
189, 456, 506
190, 453, 509
191, 456, 506
192, 456, 506
193, 453, 509
194, 455, 507
195, 456, 506
196, 453, 508
197, 456, 506
198, 453, 509
199, 453, 509
200, 455, 506
201, 453, 509
202, 454, 508
203, 455, 506
204, 453, 509
205, 453, 509
206, 456, 506
207, 453, 509
208, 456, 506
209, 456, 506
210, 453, 509
211, 456, 506
212, 453, 506
213, 453, 509
214, 455, 506
215, 453, 508
216, 453, 509
217, 455, 507
218, 453, 509
219, 453, 509
220, 456, 506
221, 453, 509
222, 456, 506
223, 456, 506
224, 453, 508
225, 455, 506
226, 456, 506
227, 453, 509
228, 456, 506
229, 453, 509
230, 453, 509
231, 456, 506
232, 454, 508
233, 453, 509
234, 456, 506
235, 453, 509
236, 456, 506
237, 456, 506
238, 453, 509
239, 456, 506
240, 455, 507
241, 453, 509
242, 456, 506
243, 453, 506
244, 453, 509
245, 456, 506
246, 453, 509
247, 453, 509
248, 456, 506
249, 453, 508
250, 453, 509
